product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price
P374562,CAVIAR Anti-Aging Perfect Iron Spray,5998,ALTERNA Haircare,4943,4.195,159,4.2 oz/ 125 mL,,,,"['Water, Alcohol Denat., Propanediol, Superoxide Dismutase, Polysilicone-15, Caviar Extract, Ascorbic Acid, Dimethicone PEG-8 Meadowfoamate, Silicone Quaternium-3, Amodimethicone, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Phospholipids, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Polyquaternium-11, PPG-5-Ceteth-20, Trideceth-12, Polysorbate 80, Triethyl Citrate, Glycerin, C11-15 Pareth-7, Laureth-9, Hydroxypropyl Cyclodextrin, Disodium EDTA, Phenoxyethanol, Iodopropynyl Butylcarbamate, Fragrance.']",32,,,0,0,0,0,0,,Hair,Hair Styling & Treatments,Hair Primers,0,,
P405299,CAVIAR Anti-Aging Multiplying Volume Conditioner,5998,ALTERNA Haircare,4864,4.1471,102,8.5 oz/ 251 mL,Size,8.5 oz/ 251 mL,,"['Water, Cetearyl Alcohol, Behentrimonium Chloride, Cyclopentasiloxane, Cetrimonium Bromide, Stearamidopropyl Dimethylamine, Polysorbate 60, Glycereth-26, Panthenol, Dimethiconol, Polyquaternium-55, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Glycerin, Tocopheryl Acetate, Caviar Extract, Polysilicone-15, Superoxide Dismutase, Butyrospermum Parkii (Shea) Butter, Linum Usitatissimum (Linseed) Seed Oil, Phospholipids, Algae Extract, Ascorbic Acid, Polyquaternium-37, Helianthus Annuus (Sunflower) Seed Oil, Amodimethicone, Hydrogenated Polydecene, Cetrimonium Chloride, Trideceth-6, Trideceth-12, Butylene Glycol, Citric Acid, Hydroxyethylcellulose, Guar Hydroxypropyltrimonium Chloride, Disodium EDTA, Phenoxyethanol, Methylisothiazolinone, Fragrance.']",36,,,0,0,0,0,0,"['Good for: Volume', 'Hydrating', 'Good for: Dryness', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Without Phthalates']",Hair,Shampoo & Conditioner,Conditioner,0,,
P269707,CAVIAR Anti-Aging Replenishing Moisture Masque,5998,ALTERNA Haircare,4688,3.9368,95,5.7 oz/ 169 mL,,,,"['Aqua/Water/Eau, Cetearyl Alcohol, Stearalkonium Chloride, Cyclopentasiloxane, Stearamidopropyl Dimethylamine, Polysorbate 60, Behentrimonium Methosulfate, Cetrimonium Chloride, Divinyldimethicone/Dimethicone Copolymer, Cyclohexasiloxane, Methyl Gluceth-20, Cetrimonium Bromide, Citric Acid, Dimethiconol, Behenamidopropyl Dimethylamine, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydroxyethylcellulose, Propylene Glycol Isoceteth-3 Acetate, Amodimethicone, C11-15 Pareth-7, Disodium EDTA, Hydrolyzed Algae Extract, PEG-45M, C12-13 Pareth-23, C12-16 Pareth-9, Glycerin, C12-13 Pareth-3, Trideceth-12, Hydrolyzed Wheat Protein PG-Propyl Methylsilanediol, Propylene Gycol, Wasabia Japonica Root Extract, Butyrospermum Parkii (Shea Butter), Linum Usitatissimum (Linseed) Seed Oil, Melanin Silanetriol, Polyquaternium-10, Superoxide Dismutase, Bromelain, Hydrolyzed Soy Protein, Papain, Foeniculum Vulgare (Fennel) Seed Extract, Pikea Robusta Extract, Caviar Extract, Glycine Max (Soybean) Symbiosome Lysate, Saccharomyces/Lysate Ferment, Saccharomyces/Zinc Ferment, Algae Extract, Lactoferrin, Corn Oligosaccharides, Adenosine Triphosphate, Niacinamide Polypeptide, Peptone, Phospholipids, Phytosphingosine, Acetyl Methionine, Acetyl Serine, Amino Acyl tRNA Synthetase, Copper Lysyl Oxidase, Glycine Soja (Soybean) Seed Peroxidase, Saccharomyces/Copper Ferment, Daucus Carota Sativa (Carrot) Root Extract, Ganoderma Lucidum (Mushroom) Tyrosinase, Lentinus Edodes Tyrosinase, Retinyl Palmitate, Ascorbic Acid Polypeptide, Pantothenic Acid Polypeptide, Methylparaben, Methylisothiazolinone, Fragrance (Parfum), Hexyl Cinnamal, Limonene, Linalool, Geraniol.']",45,,,0,0,0,0,0,,Hair,Hair Styling & Treatments,Hair Masks,0,,
P416598,CAVIAR Anti-Aging Infinite Color Hold Dual-Use Serum,5998,ALTERNA Haircare,4596,4.5957,94,1.7 oz/ 50 mL,Size,1.7 oz/ 50 mL,,"['Cyclopentasiloxane, Dimethicone, Phenyl Trimethicone, Dimethiconol, Crambe Abyssinica Seed Oil, Isododecane, Glycerin, Phospholipids, Caviar Extract, Laminaria Digitata Extract, Artemisia Vulgaris Extract, Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Extract, Echinacea Angustifolia Extract, Cymbopogon Schoenanthus Extract, Rubus Idaeus (Raspberry) Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Tilia Cordata Flower Extract, Macrocystis Pyrifera (Kelp) Extract, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Superoxide Dismutase, Amodimethicone, Divinyldimethicone/Dimethicone Copolymer, Propanediol, Ascorbic Acid, Water, Quaternium-95, Polysilicone-15, C12-13 Pareth-23, C12-13 Pareth-3, Potassium Sorbate, Phenoxyethanol, Pentaerythrityl tetra-di-t-butyl Hydroxyhydrocinnamate, Fragrance.']",36,,,0,0,0,0,0,,Hair,Hair Styling & Treatments,Hair Styling Products,0,,
P441826,CAVIAR Anti-Aging Replenishing Moisture Priming Leave-In Conditioner,5998,ALTERNA Haircare,4536,4.4488,205,5 oz/ 147 mL,Size,5 oz/ 147 mL,,"['Water, Propylene Glycol, PEG-7 Glyceryl Cocoate, Propoxytetramethyl Piperidinyl Dimethicone, Dimethicone, Polysorbate 20, PEG-12 Dimethicone, Rosa Canina Fruit Oil, Caviar Extract, Alaria Esculenta Extract, Aphanizomenon Flos-aquae Extract, Superoxide Dismutase, Ascorbic Acid, Saccharomyces/Silicon Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Zinc Ferment, Leuconostoc/Radish Root Ferment Filtrate, Ethylhexylglycerin, Tocopherol, Caprylic/Capric Triglyceride, C11-15 Pareth-7, Trideceth-6, Sodium Laneth-40 Maleate/Styrene Sulfonate Copolymer, Hydrogenated Starch Hydrolysate, Acetic Acid, Sodium Polyacrylate, Sodium Acetate, Disodium EDTA, Hydrogenated Polydecene, Phenoyxethanol, Potassium Sorbate, Fragrance.']",32,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Conditioner,0,,
P405300,CAVIAR Anti-Aging Multiplying Volume Styling Mousse,5998,ALTERNA Haircare,3929,4.2381,21,8.2 oz/ 232 g,,,,"['Water, Propane, VP/VA Copolymer, Polyquaternium-11, Butane, Isobutane, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Panthenol, Caviar Extract, Helianthus Annuus (Sunflower) Seed Oil, Macrocystis Pyrifera (Kelp) Extract, Keratin, Hydrolyzed Keratin, Algae Extract, Phospholipids, Biotin, Ascorbic Acid, Polysilicone-15, Superoxide Dismutase, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Glycerin, Cocamidopropyl Betaine, Polysorbate 80, Polyquaternium-7, PEG-12 Dimethicone, PEG-60 Almond Glycerides, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Butylene Glycol, Phenoxyethanol, Fragrance.']",32,,,0,0,1,0,0,,Hair,Hair Styling & Treatments,Hair Styling Products,0,,
P448859,Caviar Anti-Aging Smoothing Anti-Frizz Air-Dry Balm,5998,ALTERNA Haircare,2682,4.1563,64,3.4 oz/ 100 mL,Size,3.4 oz/ 100 mL,,"['Water/Aqua/Eau, Cetearyl Alcohol, Dimethicone, Propanediol, Polyimide-1, Behentrimonium Chloride, Glycerin, Phenoxyethanol, Fragrance (Parfum), Isopropyl Alcohol, Hydroxyethylcellulose, Phospholipids, SodiumBenzoate, Amodimethicone, Panthenol, Guar Hydroxypropyltrimonium Chloride, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexyl Glycerin, Polysilicone-15, C11-15 Pareth-7, Laureth-9, Citric Acid, Disodium EDTA, TocopherylAcetate, Trideceth-12, Butylphenyl Methylpropional, Acetic Acid, Limonene, Linalool, Hydroxycitronellal, Alpha-Isomethyl Ionone, Tocopherol, Ascorbic Acid, Cocos Nucifera (Coconut) Oil, Superoxide Dismutase, Honey Extract (Mel Extract), Gardenia Taitensis Flower Extract, Saccharomyces/Magnesium Ferment, Caviar Extract, Potassium Sorbate, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment. (10-17-7369).']",32,,,0,0,1,0,0,,Hair,Hair Styling & Treatments,Hair Styling Products,0,,
P435931,CAVIAR Anti-Aging Restructuring Bond Repair Leave-In Protein Cream,5998,ALTERNA Haircare,2640,3.3333,18,5.1 oz/ 150 mL,Size,5.1 oz/ 150 mL,,"['Water, Cyclopentasiloxane, Propylene Glycol, Fragrance, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Benzyl Alcohol, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Dehydroacetic Acid, Mica, Titanium Dioxide (CI 77891), Algae Extract, Ascorbic Acid, Helianthus Annuus (Sunflower) Seed Oil, Polysilicone-15, Superoxide Dismutase, Hydrolyzed Rice Protein, Caviar Extract, Potassium Benzoate, Sodium Sorbate, Hydrolyzed Wheat Protein, Leuconostoc/Radish Root Ferment Filtrate, Saccharomyces/Copper Ferment,Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Hydrolyzed Corn Protein, Hydrolyzed Cottonseed Protein, Phospholipids, Hexyl Cinnamal, Linalool, Limonene, Geraniol, Coumarin, Citral, Amyl Cinnamal, Benzyl Benzoate, Benzyl Alcohol, Citronellol.']",37,,,0,0,0,1,0,,Hair,Hair Styling & Treatments,Scalp Treatments,0,,
P416404,CAVIAR Anti-Aging Infinite Color Hold Shampoo,5998,ALTERNA Haircare,2617,4.0833,36,8.5 oz/  250 mL,,,,"['Water, Sodium Cocoyl Isethionate, Disodium Laureth Sulfosuccinate,', 'Glycerin, Cocamidopropyl Hydroxysultaine, Dimethicone, Propanediol, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Glycol Distearate,', 'Cocamidopropylamine Oxide, Decyl Glucoside, Quaternium-95, Acrylates/Vinyl Neodecanoate Crosspolymer, Rubus Idaeus (Raspberry) Leaf Extract , Alaria Esculenta Extract, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Extract, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Caviar Extract, Panthenol, Phospholipids, Superoxide Dismutase, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Helianthus Annuus (Sunflower) Seed Oil, Silicone Quaternium-16, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-10, Tocopheryl Acetate, Ascorbic Acid, Polyquaternium-7,', 'Polysilicone-15, Undeceth-11, Undeceth-5, Polyquaternium-55, Lauryl Alcohol, Butyloctanol, Alcohol, Pentaerythrityl tetra-di-t-butyl Hydroxyhydrocinnamate, Disodium EDTA, Trisodium Ethylenediamine Disuccinate, Caprylyl Glycol, Ethylhexylglycerin, Tetrasodium EDTA, Sodium Phytate, Aminomethyl Propanol, Dihydroxypropyl PEG-5 Linoleammonium Chloride, Citric Acid, Butylene Glycol, Pentasodium Triphosphate, Benzoic Acid, Potassium Sorbate, Sodium Benzoate, Iodopropynyl Butylcarbamate,', 'Phenoxyethanol, Chlorphenesin, Fragrance.']",35,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Shampoo,0,,
P428074,CAVIAR Anti-Aging Smoothing Anti-Frizz Shampoo,5998,ALTERNA Haircare,2410,4.3879,116,8.5 oz/ 250 mL,Size,8.5 oz/ 250 mL,,"['Water, Sodium Lauroyl Methyl Isethionate, Disodium Cocoyl Glutamate, Potassium Cocoyl Glycinate, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Sarcosinate, Decyl Glucoside, Potassium Cocoate, Cocamidopropylamine Oxide, Glycereth-26, PPG-3 Benzyl Ether Myristate, Phenoxyethanol, Fragrance, Sodium Cocoyl Glutamate, Glycol Distearate, PEG-120 Methyl Glucose Dioleate, Citric Acid, Quaternium-91, Methyl Gluceth-20, Polyquaternium-10, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-44, Panthenol, Polyquaternium-55, Phospholipids, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Glycine Soja (Soybean) Oil, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Superoxide Dismutase, Polysilicone-15, Persea Gratissima (Avocado) Oil, Passiflora Incarnata Seed Oil, Oryza Sativa (Rice) Bran Oil, Crambe Abyssinica Seed Oil, Camellia Sinensis Seed Oil, Ascorbic Acid, Glycerin, Cocodimonium Hydroxypropyl Silk Amino Acids, Laminaria Digitata Extract, Saccharomyces/Magnesium Ferment, Caviar Extract, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Caprylyl Glycol, Potassium Sorbate, Disodium EDTA, Tocopherol, Tetrasodium EDTA.']",35,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Shampoo,0,,
P441638,CAVIAR Anti-Aging Perfect Texture Spray,5998,ALTERNA Haircare,2132,4.5281,89,6.5 oz/ 184g,,,,"['Hydrofluorocarbon 152A, Alcohol Denat., Dimethyl Ether, Water, Acrylates Copolymer, Aluminum Starch Octenylsuccinate, Phenyl Trimethicone, Glycerin, Panthenol, Caviar Extract, Superoxide Dismutase, Ascorbic Acid, Helianthus Annuus (Sunflower) Seed Oil, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Phospholipids, Polysilicone-15, Magnesium Carbonate, Magnesium Stearate, Sodium Laureth Sulfate, Aminomethyl Propanol, Potassium Sorbate, Fragrance.']",30,,,0,0,1,0,0,,Hair,Hair Styling & Treatments,Hair Spray,0,,
P428075,CAVIAR Anti-Aging Smoothing Anti-Frizz Conditioner,5998,ALTERNA Haircare,1991,4.1518,112,8.5 oz/ 250 mL,Size,8.5 oz/ 250 mL,,"['Water, Cetearyl Alcohol, PPG-3 Benzyl Ether Myristate, Caprylic/Capric Triglyceride, Cetyl Alcohol, Octyldodecyl Ricinoleate, Quaternium-91, Cetrimonium Chloride, Divinyldimethicone/Dimethicone Copolymer Behentrimonium Chloride, Glycerin, Cetyl Esters, Isododecane, Fragrance (Parfum), Panthenol, Phenoxyethanol, Phospholipids, Dimethicone PEG-7 Isostearate, Hydroxypropyl Guar, Glycine Soja (Soybean) Oil, PEG-45M, PEG-7 Amodimethicone, Amodimethicone, C12-13 Pareth-23, C12-13 Pareth-3, Camellia Sinensis Seed Oil, Disodium EDTA, Polysilicone-15, C11-15 Pareth-7, Sodium Polyaspartate, Crambe Abyssinica Seed Oil, Hydroxypropyl Cyclodextrin, Persea Gratissima (Avocado) Oil, Vitis Vinifera (Grape) Seed Oil, Laureth-9, Citric Acid, Trideceth-12, Ahnfeltiopsis Concinna Extract, Iodopropynyl Butylcarbamate, Silica, Acetic Acid, Etidronic Acid, Sodium Acetate, Chlorphenesin, Propylene Glycol, PEG-4 Dilaurate, PEG-4 Laurate, BHT, Sodium Dehydroacetate, Ascorbic Acid, PEG-4, Superoxide Dismutase, Theobroma Cacao (Cocoa) Extract, Saccharomyces/Magnesium Ferment, Caviar Extract, Sodium Hyaluronate, Potassium Sorbate, Saccharomyces/Copper Ferment Saccharomyces/Silicon Ferment Saccharomyces/Zinc Ferment Saccharomyces/Iron Ferment.']",36,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Conditioner,1,55,55
P416403,CAVIAR Anti-Aging Infinite Color Hold Conditioner,5998,ALTERNA Haircare,1892,4,20,8.5 oz/ 250 mL,,,,"['Water, Cetyl Alcohol, Caprylic/Capric Triglyceride, Dimethicone, Behentrimonium Chloride, Stearyl Alcohol, Behentrimonium Methosulfate, Isododecane, Cetrimonium Chloride, Cetearyl Alcohol, Isohexadecane, Rubus Idaeus (Raspberry) Leaf Extract,  Alaria Esculenta Extract, Butyrospermum Parkii (Shea) Butter, Linum Usitatissimum (Linseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Extract, Glycerin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Hydrolyzed Rice Protein, Caviar Extract, Jojoba Esters, Phospholipids, Superoxide Dismutase, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Silicone Quaternium-16, Quaternium-87, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Ascorbic Acid, Polysilicone-15, Tocopheryl Acetate, Undeceth-11, Undeceth-5, Butylene Glycol, Hydroxyethylcellulose, Propanediol, Pentaerythrityl tetra-di-t-butyl Hydroxyhydrocinnamate, Disodium EDTA, Quaternium-95, Citric Acid, Isopropyl Alcohol, Butyloctanol, Iodopropynyl Butylcarbamate, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Fragrance.']",36,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Conditioner,0,,
P479628,Restructuring Bond Repair Masque,5998,ALTERNA Haircare,1611,4.871,31,5.7 oz/ 169 mL,Size,5.7 oz/ 169 mL,,"['Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Dimethicone, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunﬂower) Seed Oil, Polyquaternium-37, Behentrimonium Methosulfate, Phenoxyethanol, Cetyl Alcohol, Propylene Glycol Dicaprylate/Dicaprate, Isopropyl Alcohol, Stearamidopropyl Dimethylamine, Parfum/Fragrance, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Guar Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Hexyl Cinnamal, Sodium Benzoate, PPG-1 Trideceth-6, Butylene Glycol, Citric Acid, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Linalool, Limonene, Geraniol, Disodium EDTA, Potassium Sorbate, Butyrospermum Parkii (Shea) Butter, Superoxide Dismutase, Tocopheryl Acetate, Jojoba Esters, Passiﬂora Edulis Seed Oil, Caprylic/Capric Triglyceride, Alaria Esculenta Extract, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/ Zinc Ferment, Caviar Extract, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol.']",50,,,0,0,1,0,0,"['Good for: Damage', 'Good for: Anti-Aging', 'Good for: Frizz', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Increases Shine']",Hair,Hair Styling & Treatments,Hair Masks,0,,
P463601,Alterna Haircare Caviar Anti-Aging Clinical Densifying Shampoo,5998,ALTERNA Haircare,1572,4.4203,69,8.5 oz/ 250 mL,Size,8.5 oz/ 250 mL,,"['Water (Aqua), Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Glycerin, Methyl Gluceth-10, Silicone Quaternium-8, Sodium Methyl Oleoyl Taurate, Neopentyl Glycol Diheptanoate, Sodium Methyl Cocoyl Taurate, Acrylates/Vinyl Neodecanoate Crosspolymer, Coco-Glucoside, Lauryl Glucoside, Silicone Quaternium-16, Isododecane, PEG-120 Methyl Glucose Dioleate, Phenoxyethanol, Undeceth-11, Panthenol, Fragrance (parfum), Mentha Piperita (peppermint) oil, Polyimide-1, Phospholipids, Aminomethyl Propanol, Helianthus Annuus (Sunflower) Seed oil, Butyloctanol, Undeceth-5, Polyquaternium-55, Chlorphenesin, Hexyl Cinnamal, Panthenyl Hydroxypropyl Steardimonium Chloride, Limonene, Disodium EDTA, Linalol, Acetic Acid, Caprylyl Glycol, Citric Acid, Isopropyl Alcohol, Iodopropynyl Butylcarbamate, Hydrolyzed Vegetable Protein PG-Propyl, Ethylhexylglycerin, Tocopherol, Silanetriol, Laminaria Digitata Extract, Potassium Sorbate, Ascorbic Acid, Polysilicone-15, Taurine, Butylene Glycol, Hydrolyzed Soy Protein, Trifolium Pratense (Clover) Flower Extract, Superoxide Dismutase, Biotin, Keratin, Serenoa Serrulata Fruit Extract, Hydrolyzed Keratin, Urtica Dioica (Nettle) Extract, Saccharomyces/Magnesium Ferment, Caviar Extract,  Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Sodium Benzoate, Dextran, Acetyl Tetrapeptide-3.']",38,,,0,0,1,0,0,,Hair,Shampoo & Conditioner,Shampoo,0,,
P484022,Renewing Exfoliating Scalp Scrub-to-Foam,5998,ALTERNA Haircare,1495,4.8615,65,,Size,,,"['Sodium Chloride, Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Maris Sal/Sea Salt, Cocamidopropyl Hydroxysultaine, Glycerin, Glyceryl Stearate, PEG-100 Stearate, Citric Acid, Cannabis Sativa Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Guar Hydroxypropyltrimonium Chloride, Saccharide Isomerate, Menthoxypropanediol, Parfum/Fragrance, Phenoxyethanol, Ethylhexylglycerin, Tricalcium Phosphate, Limonene, Sodium Hydroxide, Linalool, Benzyl Salicylate, Mentha Piperita (Peppermint) Oil, Sodium Citrate, Tetrasodium EDTA, Caulerpa Lentillifera Extract, Sodium Benzoate.']",48,,,0,0,1,0,0,"['Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp', 'Good for: Oily Scalp']",Hair,Hair Styling & Treatments,Scalp Treatments,0,,
P482656,Replenishing Moisture Jumbo Trio,5998,ALTERNA Haircare,1476,3.6667,3,,,,,"['Replenishing Moisture Shampoo:', 'Water/Aqua/Eau, Disodium Laureth Sulfosuccinate, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Sarcosinate, Cocamidopropylamine Oxide, Acrylates Copolymer, Methyl Gluceth-20, Glycereth-26, Glycol Distearate, Alaria Esculenta Extract, Helianthus Annuus (Sunflower) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Butyrospermum Parkii (Shea) Butter, Soy Amino Acids, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Phospholipids, Tocopheryl Acetate, Superoxide Dismutase, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Caviar Extract, Glycerin, Polysilicone-15, Ascorbic Acid, Divinyldimethicone/Dimethicone Copolymer, Guar Hydroxypropyltrimonium Chloride, Butylene Glycol, Caprylyl Glycol, Amodimethicone, Alcohol, Decyl Glucoside, Dihydroxypropyl PEG-5 Linoleammonium Chloride, Polyquaternium-7, Polyquaternium-10, Citric Acid, Aminomethyl Propanol, Pentasodium Triphosphate, Acetic Acid, Sodium Acetate, Sodium Phytate, Disodium EDTA, Tetrasodium EDTA, Lauryl Alcohol, C11-15 Pareth-7, C12-13 Pareth-3, C12-13 Pareth-23, Laureth-9, Trideceth-12, PEG-4 Laurate, PEG-4 Dilaurate, Hexylene Glycol, Isopropyl Alcohol, PEG-4, Chlorphenesin, Phenoxyethanol, Iodopropynyl Butylcarbamate, Benzoic Acid, Potassium Sorbate, Methylisothiazolinone, Sodium Benzoate, Fragrance (Parfum).', 'Replenishing Moisture Conditioner:', 'Water/Aqua/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Cetrimonium Chloride, Isododecane, Glycerin, Dimethicone, Caviar Extract, Alaria Esculenta Extract, Butyrospermum Parkii (Shea) Butter, Linum Usitatissimum (Linseed) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Rice Protein, Jojoba Esters, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/ Iron Ferment, Phospholipids, Superoxide Dismutase, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Guar Hydroxypropyltrimonium Chloride, Tocopheryl Acetate, Amodimethicone, Caprylyl Glycol, Butylene Glycol, Isohexadecane, Tocopherol, Polysilicone-15, Disodium EDTA, Hydroxyethylcellulose, Sodium Acetate, Ascorbic Acid, Citric Acid, Acetic Acid, Glycereth-26, C11-15 Pareth-7, Laureth-9, Trideceth-12, PEG-4 Laurate, PEG-4 Dilaurate, PEG-4, Isopentyldiol, Isopropyl Alcohol, Phenoxyethanol, Potassium Sorbate, Benzyl Alcohol, Iodopropynyl Butylcarbamate, Sodium Benzoate, Fragrance (Parfum). (10-16-35826).', 'Replenishing Moisture CC Cream:', 'Water/Aqua/Eau, Cetearyl Alcohol, Cyclopentasiloxane, Dimethicone, Cyclohexasiloxane, Propanediol, Glycerin, Panthenol, Polyquaternium-55, Behentrimonium Chloride, Alaria Esculenta Extract, Caviar Extract, Tocopheryl Acetate, Polysilicone-15, Ascorbic Acid, Phospholipids, Helianthus Annuus (Sunflower) Seed Oil, Chamomilla Recutita (Matricaria) Extract, Honey Extract/Mel Extract/Extrait de Miel, Citrus Limon (Lemon) Peel Extract, Superoxide Dismutase, Polyquaternium-11, Polyimide-1, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Tocopherol, Butylene Glycol, Amodimethicone, C11-15 Pareth-7, Laureth-9, Trideceth-12, Isopropyl Alcohol, PEG-4 Laurate, PEG-4 Dilaurate, Caprylyl Glycol, PEG-4, Alcohol Denat., Sodium Acetate, Disodium EDTA, Citric Acid, Acetic Acid, Iodopropynyl Butylcarbamate, Phenoxyethanol, Potassium Sorbate, Fragrance (Parfum).']",100,,,1,1,1,0,0,"['Good for: Damage', 'Heat Protection', 'Good for: Anti-Aging', 'Good for: Dryness', 'UV Protection', 'Increases Shine']",Hair,Value & Gift Sets,,0,,
